iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
6,2134565223,189,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-91334.0,10640.0,5256.0,85280.0,97040.0,87,99,10,10,5320,2628,10,1.0E-4
6,2134565223,187,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-92674.0,10640.0,4916.0,85280.0,97930.0,87,100,10,10,5320,2458,10,0.001
6,2134565223,185,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-92406.0,10640.0,5184.0,85280.0,98060.0,87,100,10,10,5320,2592,10,0.01
6,2134565223,72,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73950.0,-90138.0,10640.0,5452.0,85280.0,95950.0,87,98,10,10,5320,2726,10,0.1
6,2134565223,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-91614.0,10640.0,4976.0,85280.0,97040.0,87,99,10,10,5320,2488,20,1.0E-4
6,2134565223,184,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-92238.0,10640.0,5352.0,85280.0,97940.0,87,100,10,10,5320,2676,20,0.001
6,2134565223,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-92454.0,10640.0,5136.0,85280.0,98030.0,87,100,10,10,5320,2568,20,0.01
6,2134565223,71,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73950.0,-90746.0,10640.0,5844.0,85280.0,97180.0,87,99,10,10,5320,2922,20,0.1
6,2134565223,184,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-91614.0,10640.0,4976.0,85280.0,97010.0,87,99,10,10,5320,2488,25,1.0E-4
6,2134565223,188,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-92338.0,10640.0,5252.0,85280.0,97930.0,87,100,10,10,5320,2626,25,0.001
6,2134565223,185,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-90542.0,10640.0,5048.0,85280.0,96050.0,87,98,10,10,5320,2524,25,0.01
6,2134565223,72,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73950.0,-91874.0,10640.0,5716.0,85280.0,98020.0,87,100,10,10,5320,2858,25,0.1
7,242526,199,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92016.0,10752.0,5584.0,83260.0,98050.0,85,100,10,10,5376,2792,5,1.0E-4
