iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
6,2134565223,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-73950.0,-85458.0,10640.0,8132.0,85280.0,94100.0,87,96,10,10,5320,4066,125,1.0
7,242526,205,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-91076.0,10752.0,5524.0,83260.0,97030.0,85,99,10,10,5376,2762,1,1.0E-4
7,242526,202,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-91264.0,10752.0,5336.0,83260.0,97070.0,85,99,10,10,5376,2668,1,0.01
7,242526,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-71848.0,-88436.0,10752.0,9164.0,83260.0,97980.0,85,100,10,10,5376,4582,1,1.0
7,242526,202,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-90264.0,10752.0,5336.0,83260.0,96070.0,85,98,10,10,5376,2668,5,1.0E-4
7,242526,200,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-90388.0,10752.0,5212.0,83260.0,96030.0,85,98,10,10,5376,2606,5,0.01
7,242526,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-71848.0,-88936.0,10752.0,8664.0,83260.0,98030.0,85,100,10,10,5376,4332,5,1.0
7,242526,202,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-91196.0,10752.0,5404.0,83260.0,97020.0,85,99,10,10,5376,2702,25,1.0E-4
7,242526,203,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-90308.0,10752.0,5292.0,83260.0,96040.0,85,98,10,10,5376,2646,25,0.01
7,242526,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-71848.0,-89272.0,10752.0,8328.0,83260.0,97980.0,85,100,10,10,5376,4164,25,1.0
7,242526,251,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-91236.0,10752.0,6364.0,83260.0,98020.0,85,100,10,10,5376,3182,125,1.0E-4
7,242526,206,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-89536.0,10752.0,5064.0,83260.0,95070.0,85,97,10,10,5376,2532,125,0.01
7,242526,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-71848.0,-87828.0,10752.0,8772.0,83260.0,97000.0,85,99,10,10,5376,4386,125,1.0
8,669610,214,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-91648.0,10628.0,4472.0,80080.0,96700.0,82,99,10,10,5314,2236,1,1.0E-4
8,669610,213,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-92580.0,10628.0,4540.0,80080.0,97670.0,82,100,10,10,5314,2270,1,0.01
8,669610,10,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-68492.0,-86464.0,10628.0,8656.0,80080.0,95740.0,82,98,10,10,5314,4328,1,1.0
8,669610,210,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-92508.0,10628.0,4612.0,80080.0,97710.0,82,100,10,10,5314,2306,5,1.0E-4
8,669610,208,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-92652.0,10628.0,4468.0,80080.0,97710.0,82,100,10,10,5314,2234,5,0.01
8,669610,10,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-68492.0,-86380.0,10628.0,7740.0,80080.0,94860.0,82,97,10,10,5314,3870,5,1.0
8,669610,215,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-92488.0,10628.0,4632.0,80080.0,97780.0,82,100,10,10,5314,2316,25,1.0E-4
8,669610,214,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-90632.0,10628.0,4488.0,80080.0,95870.0,82,98,10,10,5314,2244,25,0.01
8,669610,10,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-68492.0,-88216.0,10628.0,7904.0,80080.0,96720.0,82,99,10,10,5314,3952,25,1.0
8,669610,265,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-91196.0,10628.0,5924.0,80080.0,97780.0,82,100,10,10,5314,2962,125,1.0E-4
8,669610,211,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-68492.0,-92528.0,10628.0,4592.0,80080.0,97800.0,82,100,10,10,5314,2296,125,0.01
8,669610,11,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-68492.0,-85884.0,10628.0,8236.0,80080.0,94920.0,82,97,10,10,5314,4118,125,1.0
9,303132,192,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-91338.0,10020.0,5032.0,81250.0,96890.0,83,99,10,10,5010,2516,1,1.0E-4
9,303132,194,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-91330.0,10020.0,5040.0,81250.0,97020.0,83,99,10,10,5010,2520,1,0.01
9,303132,8,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-70350.0,-89506.0,10020.0,7864.0,81250.0,97910.0,83,100,10,10,5010,3932,1,1.0
9,303132,193,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-92386.0,10020.0,4984.0,81250.0,97940.0,83,100,10,10,5010,2492,5,1.0E-4
9,303132,198,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-92366.0,10020.0,5004.0,81250.0,97830.0,83,100,10,10,5010,2502,5,0.01
9,303132,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-70350.0,-88442.0,10020.0,7928.0,81250.0,96960.0,83,99,10,10,5010,3964,5,1.0
9,303132,196,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-91514.0,10020.0,4856.0,81250.0,96850.0,83,99,10,10,5010,2428,25,1.0E-4
9,303132,195,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-91390.0,10020.0,4980.0,81250.0,97030.0,83,99,10,10,5010,2490,25,0.01
9,303132,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-70350.0,-88526.0,10020.0,7844.0,81250.0,96940.0,83,99,10,10,5010,3922,25,1.0
9,303132,243,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-91394.0,10020.0,5976.0,81250.0,97990.0,83,100,10,10,5010,2988,125,1.0E-4
9,303132,190,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70350.0,-90358.0,10020.0,5012.0,81250.0,95940.0,83,98,10,10,5010,2506,125,0.01
9,303132,9,GreedyCuadrantes,Simulated Annealing,true,true,true,false,801,true,true,Avanzada,-70350.0,-84774.0,10020.0,8596.0,81250.0,93910.0,83,96,10,10,5010,4298,125,1.0
